time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.580000000000002,0.763589888319353,-0.17629193016682446,18.235215149097726,6.201251250652643,6.276862610523251,0.0,0.6356322296782941,-0.5866711200523189,5.316657400419809,-0.021611005579630277,-0.014825498059674366,0.0,436.7442548884482,436.07281330472614,435.37814084892403,437.9544136380277
2.640000000000002,0.8018101659217314,-0.2127240542315942,18.55150439946358,6.200274742923174,6.27632930496703,0.0,0.6384309302969621,-0.6278512794272203,5.226708053002299,-0.00730861693221927,0.0009197958881943897,0.0,401.18366949846495,402.611149196583,402.05502256454804,403.3490462159121
2.700000000000002,0.8402125977427576,-0.25174731186855953,18.86368402048448,6.199502222670191,6.2766389018677415,0.0,0.6416348049307854,-0.6729901930165744,5.179473684000767,-0.027358197925400805,0.01251936965235843,0.0,415.48476426996933,416.50060053303815,417.04782562108267,415.2926632869842
2.760000000000002,0.8788220155256934,-0.29378667530114627,19.1764844214291,6.197972569569192,6.277646979521361,0.0,0.645254884325356,-0.7284522367647693,5.246865200523753,-0.02200549470552098,0.024223241754829972,0.0,452.8942026645679,453.8346380032537,451.9525144068366,452.3836861128786
2.820000000000002,0.91764451684645,-0.33948376299254696,19.496828422114667,6.196272867208052,6.279066815217785,0.0,0.6486565015489201,-0.7948809002104211,5.430374557358511,-0.04561762972543,0.02252128767393035,0.0,488.3166569913524,488.1896684928175,488.93968038796135,487.1768971647102
2.880000000000002,0.9566113058755892,-0.3886098578349064,19.821300137348203,6.193910431926843,6.280106811563911,0.0,0.6501360971583053,-0.8428811548892007,5.385523864133983,-0.02914944683041434,0.00414334495377566,0.0,420.89891389525957,419.3050258226983,417.62724931988987,419.06051396468916
2.940000000000002,0.9956620859967208,-0.4409464619320816,20.14634865816231,6.1925102722954115,6.280927380876623,0.0,0.6514980401601345,-0.9017996071699306,5.4490847355066645,-0.01369948433530661,0.02799910682168691,0.0,453.21135226515923,455.1249452716197,452.7991551231364,454.04049873386276
3.000000000000002,1.034768157904104,-0.4966019066016216,20.472551566076422,6.191889816421032,6.282869755900414,0.0,0.651882170663481,-0.9534589522448806,5.424438892501395,-0.004351973613380708,0.0399323200117089,0.0,425.74987512685783,426.7702718289698,425.94161660994155,426.74053503949165
3.0600000000000023,1.0738611918313012,-0.5554722235650729,20.798420620907752,6.191990305950915,0.002404551800961663,0.0,0.6509848128521438,-1.0088929750662823,5.43778120621674,0.011606802801880388,0.05439459238589693,0.0,438.5239722385728,439.72506699654446,437.12265062742017,438.45074878826335
3.1200000000000023,1.1128404629735935,-0.6178826843952174,21.12746631008493,6.193051181555006,0.005714255578125105,0.0,0.6479886501875068,-1.0713354771460148,5.529956147575273,0.027677397638984847,0.05665291010431952,0.0,462.47143693066783,462.6512207446031,463.25536292661934,464.5174365415454
3.1800000000000024,1.151574216014281,-0.6839691381235283,21.461507117029946,6.194433532979984,0.008927121599294097,0.0,0.6428081656836934,-1.1313754203643953,5.604372475518498,0.011613447890078071,0.046477168207116525,0.0,457.57483214191484,456.76568683849644,460.8934481583994,459.6218889224025
3.2400000000000024,1.1899563309726586,-0.7534315285073476,21.79770799319948,6.195532784586806,0.011569321684544498,0.0,0.6363557343559388,-1.1839720115641268,5.602325780338275,0.029167175861332825,0.038646186842084054,0.0,435.9653472716235,435.3115481972981,434.46767635145727,435.9371770666657
3.3000000000000025,1.2278703106406361,-0.826283920837817,22.136682446208408,6.197384742639157,0.014292657349784577,0.0,0.6271890253405651,-1.2442343502149686,5.696355624180744,0.03406321379475926,0.05627971363697255,0.0,464.6447884131881,466.0264435233955,465.33058353126347,465.71403309321727
3.3600000000000025,1.2651839742194502,-0.9026603087997266,22.480643385537334,6.199532545130538,0.01776929813598116,0.0,0.616265531080379,-1.3014273461907007,5.7686501893863005,0.03905528601238964,0.06107930412883796,0.0,460.1430522286333,460.5251093974845,458.98770639107056,459.3843133394302
3.4200000000000026,1.301758383349201,-0.9824847695339461,22.829624970935292,6.202408179386037,0.02089626969232139,0.0,0.6025289063165619,-1.359100405608578,5.8635961626958535,0.06147697173741116,0.020427132063673088,0.0,469.3017835597817,466.13652512608246,466.1239316565234,467.8743841404766
3.4800000000000026,1.3374430628549887,-1.0657497987806015,23.1847922260776,6.205831563675513,0.02159858502400258,0.0,0.5868616315729033,-1.4160084260939967,5.974755242542575,0.046299804612775206,-0.01812392598180746,0.0,474.340309947071,471.36993816219444,474.0261058293398,472.8601340459046
3.5400000000000027,1.3722463710684814,-1.152138770147784,23.543683853054667,6.208303492385575,0.02023738764230565,0.0,0.573363956811326,-1.4634055116541311,5.988235599907982,0.028300080160940433,-0.033879465197865465,0.0,444.32475704568805,443.03085372242947,445.7307028724316,444.257816399128
3.6000000000000028,1.4062871393752518,-1.2412670738786755,23.902473692241635,6.209869174634738,0.017947265079222063,0.0,0.5615160548303265,-1.5074276124263362,5.971509488548573,0.02127311320820597,-0.04853448145494339,0.0,435.96703159190747,434.73976229265696,434.56990065560996,433.98050506508304
3.660000000000003,1.4395890652622325,-1.3333161551903892,24.264365303602496,6.2111367101626165,0.014914922188430602,0.0,0.5488793056862805,-1.560716597486926,6.090898983439121,0.0208289322021244,-0.054882503356554514,0.0,476.6664442560342,476.1795514298051,476.9452420581533,476.91127123374537
3.720000000000003,1.4722204248305677,-1.4284403727287713,24.632032621235656,6.212442174741312,0.011311239937522366,0.0,0.5391824911231781,-1.6099590274470112,6.164270352930427,0.023553337122604073,-0.07321402923359638,0.0,465.0503259620885,463.6094230613167,463.9670557012895,464.18093417810286
3.780000000000003,1.5043303722278887,-1.5266075689468044,25.00566602616928,6.214074319405469,0.007371255290467005,0.0,0.5316024717032267,-1.6620943169206472,6.289479115376973,0.033650083899435766,-0.05373842474553707,0.0,479.2432430349812,480.71859136111107,480.5503957237026,481.31540193409825
3.840000000000003,1.536099295536928,-1.6275496302851062,25.382147855490928,6.216221766996783,0.0038047287868412383,0.0,0.5276456631087948,-1.7025064440362874,6.260079532263277,0.039760185714707914,-0.07440126193584903,0.0,435.74874837701617,434.0148306286062,433.4732351044646,433.9871120776445
3.900000000000003,1.5676966368195078,-1.7308680639024026,25.75661687992714,6.218957410232967,6.282152443063217,0.0,0.5259823073453086,-1.741273921540392,6.222434242293954,0.055257280725644016,-0.09752202118532338,0.0,432.96198057917417,431.00614383130676,429.89588333973984,431.20857985683745
3.960000000000003,1.5992794235510854,-1.8364498234665427,26.12852899901928,6.223894030082352,6.2760926804827495,0.0,0.5272630832012143,-1.777820022252025,6.1749217771846485,0.11068947820018317,-0.10904419259619984,0.0,428.40609263099225,427.4156720148552,424.8364667600974,429.5689456334361
4.020000000000002,1.6310713632483458,-1.9443576725799574,26.501258726361634,6.230437072659644,6.269710490845455,0.0,0.5331066968284112,-1.818483522752461,6.249048565359904,0.10555660933362963,-0.1014997091096741,0.0,464.6182550831225,465.20010392986296,465.7813161806548,465.3895222615785
4.080000000000001,1.6633502622646024,-2.0546202053814455,26.879117346003422,6.236557528319091,6.264023471703116,0.0,0.543449908889217,-1.8563186935410656,6.3457503691390285,0.09375532600885292,-0.08393218334170768,0.0,471.5579692632246,472.9061407787961,473.67080944276955,472.77046717702956
4.14,1.696281750235157,-2.1668512447778663,27.258683392601124,6.242020171237147,6.259130927914619,0.0,0.5546792371481281,-1.8843163856227478,6.306712564408375,0.08498464275729282,-0.07714911058180428,0.0,431.39812887631706,431.9650299019456,431.76183627723134,431.0282584708249
